city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_sqm,rooms_per_sqm,bath_per_room,luxury_score,city_encoded,front_encoded,property_age_encoded
الرياض,   حي العارض ,جنوب,230,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000,فيلا جديده عبارة عن دور ارضي استقبال ودرج داخلي وسط الصالة ودور علوي غرفة رئسية بدورة مياه وغرفتين ببنهم دورة مياه وغرفة شغاله مع حمام ومحل غسيل يوجد مدخل سيارة وغرفة سائق مساكن واسعه وتشطيب سوبر لوكس,304.3478260869565,0.02608695652173913,0.8333333333333334,1.0,2,1,0
الرياض,   حي غرناطة ,غرب,350,other,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000,للايجار فيلا بحي غرناطه,142.85714285714286,0.02,0.7142857142857143,0.7,2,8,15
الرياض,   حي القيروان ,شمال شرقي,400,0,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000,"فله على شارعين شرقيه شماليه  بالقيروان قيت ( مخطط العجلان ) بالقرب من حديقة عجلان واخوانه والمدارس العالمية والتربية النموذجيه مخارج الحي للملك فهد والملك سلمان الموقع مميز وبالقرب  من جميع الخدمات البناء شخصي .
الدور الارضي / ملحق خارجي واسع ومجلس ر...",350.0,0.0125,1.0,1.0,2,6,0
الرياض,   حي الرمال ,غرب,206,0,4,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000,"فيلا اجار   دبلوكس  الرمال اليحي   
مدخل سياره مجلس مقلط مطبخ  مستودع  صاله 
الدور الثاني ٤غرف نوم وصاله 
الدور الثالث غرفه خادمه وسطح 
مكيفات راكبه اسبلت وثريات..
لايجار ب٥٥ قابله التفاوض  والشهري",266.99029126213594,0.02912621359223301,0.6666666666666666,0.7,2,8,0
الرياض,   حي العليا ,جنوب,520,other,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000,"فيلا بعقد سنوي او طويل قابله للفصل بدورين وبناء غرف اضافيه للاستثمار
 الدور الأرضي مكون من مجلس كبير حرف L وصالة كبيرة مقابلها غرفة طعام وبجوارها مطبخ كبير فيه مخزن وغرفة غسيل بالإضافة غرفه صغير وحمام بالدور الأرضي
فناء  خارجي وسيع مع حديقة جنوبية
مل...",182.69230769230768,0.013461538461538462,0.7142857142857143,1.0,2,1,15
الرياض,   حي عرقة ,جنوب شرقي,200,11,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000,فيلا للايجار,225.0,0.04,0.5,1.0,2,2,2
الرياض,   حي الرمال ,شرق,375,2,4,5,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000,"فيلا للايجار بحي الرمال الذهبي
مطبخ ومكيفات راكبه 
مطلوب 50 الف 
قريبه جدا من جميع الخدمات
للتواصل مكتب اسرار التكامل0566212795",133.33333333333334,0.013333333333333334,1.0,1.0,2,4,6
الرياض,   حي الرمال ,شرق,350,0,5,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000,"فيلا جديده للايجار 
الرمال (التعميير)
مساحة 350 متر
شارع 30
الاستقبال
مجلس_مقلط_صاله_مطبخ_غرفة كبار سن_مدخل سياره_ملحق خارجي(مشب)
فوق 3 غرف نوم وصاله غرفه شغاله
ايجار 60000 قابل للتفاوض للصامل
للتواصل 
0566212795
محمد علي مكتب اسرار التكامل",171.42857142857142,0.02,0.5714285714285714,0.7,2,4,0
الرياض,   حي المنار ,غرب,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000,"دبلكس درج داخلي في حي المنار : 

الدور الأرضي :

- مجلس رجال + صالة طعام + مجلس نساء + صالة + مطبخ راكب + مستودع + دورتين مياه + مدخل سيارة

الدور العلوي : 

- أربع غرف نوم + صالة + دورتين مياه

السطح :

- غرفة خادمة + غرفة غسيل + دورة مياه + سطح خاص...",200.0,0.03,0.5555555555555556,0.7,2,8,1
الرياض,   حي العليا ,غرب,600,13,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000,"فيلا للايجار بحي العليا عباره عن دور الارضي مجلس نساء مجلس رجال صاله مطبخ الدور الاول 5 غرف وصاله ملحق غرفه الشغاله مدخل سياره غرفه سائق غرفه ملحق خارجي بالإضافة لوجود حوش الفيلا تفتح على شارعين موقع ممتاز وقريب من جميع الخدمات .
للتواصل والاستفسار
٠...",166.66666666666666,0.011666666666666667,0.7142857142857143,1.0,2,8,3
الرياض,   حي العليا ,شمال شرقي,280,8,4,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,فيلا زاوية مدخل سيارة مجلسين وصاله وصالة طعام وحمامين ومطبخ وأربع غرف نوم وثلاث حمامات وصاله غرفتين وحمام بالسطح مع وحش فى الأرضية والسطح,285.7142857142857,0.02142857142857143,0.8333333333333334,0.7,2,6,13
الرياض,   حي القادسية ,غرب,250,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000,"فيلا للايجار بحي  القادسية مساحة ٢٥٠متر شارع ٢٠م غربي قريبة لمسجد
تفاصيل الفيلا
الدور الأرضي
ملحق خارجي مجلس رجال مقلط طعام صالة مجلس نساء غرفة كبار السن مطبخ
الدور الأول
صالة وعدد اربع غرف نوم غرفتين ماستر وبوفية تحضير
الدور الثاني غرفة خادمة مع دور...",200.0,0.028,0.7142857142857143,0.7,2,8,0
الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,0.024,0.8333333333333334,0.7,2,5,0
الرياض,   حي الرمال ,غرب,298,0,4,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000,فيلا للايجار قريبه من الخدمات فيها مكيفين الإجار شهري,16.778523489932887,0.016778523489932886,0.8,0.7,2,8,0
الرياض,   حي أحد ,جنوب شرقي,375,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000,"فيلا درج صالة زاوية شارعين كل شارع 20م جنوبية شرقية
جديدة للإيجار السنوي
المساحة 375م
السعر 40.000 الف ريال
تتكون من مدخل سيارة حوش مشب غرفة سائق
من الداخل مجلس رجال مقلط صالة مطبخ مجلس نساء غرفة كبار السن غرفة خادمة
الدور الاول ثلاث غرف نوم كبيرة
ال...",106.66666666666667,0.016,0.8333333333333334,1.0,2,2,0
الرياض,   حي العليا ,شمال,450,other,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000,فلة للايجار. شمالية.   للتواصل بنا. للمشاهدة.  الاتصال.  0554489999,255.55555555555554,0.015555555555555555,0.5714285714285714,1.0,2,5,15
الرياض,   حي التعاون ,جنوب,250,0,4,4,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000,"مجمع فيينا السكني

يتكون المجمع من 155 وحدة سكنية تحتوي على 144 شقة سكنية مكونه من 6 عمائر كل عمارة تتكون من 4 ادوار
الشقق تبدأ أسعارها من 65,000 إلى 100,000 بحسب اختلاف مساحة الوحدة

بالإضافة إلى 10 فلل سكنية 250 م بقيمة 130,000 ريال للوحدة

و خمسة ...",520.0,0.024,0.6666666666666666,0.7,2,1,0
الرياض,   حي اشبيلية ,جنوب,300,3,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000,"للايجار دبلكس فاخر

مكيفات ومطبخ راكب

الدور الأرضي/
مجلس - طعام - صالة - مطبخ - مستودع - غ غسيل - غ خادمة

الدور الأول/
جناح نوم رئيسي + ٣ غ نوم ١ دورة مياه

الدور الثاني/
غرفتين و ١ دورة مياه


السطح جلستين


الحوش مدخل سيارة

غرفة سائق في الخارج

...",316.6666666666667,0.02666666666666667,0.625,1.0,2,1,7
الرياض,   حي العليا ,جنوب,520,other,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000,فيلا للايجار بتصميم جميل وموقع استراتيجي بحي العليا. فرصه للاستثمار,182.69230769230768,0.013461538461538462,0.7142857142857143,1.0,2,1,15
الرياض,   حي النرجس ,شرق,250,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000,"للايجار فيلا درج داخلي شمال طريق الملك سلمان 
الدور الارضي :-
مدخل سيارة + غرفة سائق + مجلس رجال + دورة مياه + صالة كبيرة + مطبخ مفتوح علي الصالة + دورة مياه ..
الدور الاول :- 
غرفة نوم رئيسية + غرفتين نوم + دورة مياه ..
السطح :- 
غرفة خادمة + غرفة غ...",340.0,0.02,1.0,1.0,2,4,0
الرياض,   حي النرجس ,شرق,270,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000,"فيلا للايجار حي النرجس الكيلو الرابع الشرقي قريب من طريق المطار مساحه ٢٧٠ متر شارع ١٥ شرقي العمر سنة واحدة فقط 

. مكونة من الدور الأرضي مدخل سياره غرفه سائق مجلس رجال مقلط صالة مطبخ مفتوح ع الصالة وحوش 
الدور الأول ٣غرف نوم منهم غرفة ماستر 

الدور ا...",370.3703703703704,0.022222222222222223,0.8333333333333334,1.0,2,4,0
الرياض,   حي السويدي الغربي ,غرب,400,other,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000,فيلا للايجار في حي السويدي الغربي موقع ممتاز حي هاديء تحتاج للبعض الصيانه  سوف تخصم من الايجار اذا كانت الصيانه على المستاجر للتواصل مع المالك ابو احمد 0554116009,200.0,0.015,0.8333333333333334,0.7,2,8,15
الرياض,   حي غرناطة ,شرق,312,other,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000,"فله للايجار بحي غرناطه

للتواصل :0534477890",192.30769230769232,0.02564102564102564,0.625,0.7,2,4,15
الرياض,   حي الاندلس ,جنوب غربي,600,30,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,40000,"فيلا كبيرة زاوية مقابل مسجد الحيدان
الفيلا كبيرة وبحاجة الى بعض الاصلاحات
ويمكن استثمارها في حالة رغب المستاجر
مبلغ الايجار السنوي كاش 40 الف
مبلغ الايجار النصف سنوي 50 الف",66.66666666666667,0.015,0.5555555555555556,1.0,2,3,8
الرياض,   حي النرجس ,شمال غربي,300,0,7,5,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000,"‏فيلا فاخرة جدا
 زاوية
شارع 20 
أربع غرف نوم
 ‏غرفتين ماستر 
مقلط 
مجلس
 ٣ صالات
‏ومزايا كثيرة",300.0,0.03333333333333333,0.5,1.0,2,7,0
الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,0.024,0.8333333333333334,0.7,2,5,0
الرياض,   حي المونسية ,شرق,300,3,7,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000,للايجإر دبلكس راكب مكيفات اسبلت و مطبخ,193.33333333333334,0.03,0.5555555555555556,1.0,2,4,7
الرياض,   حي الرمال ,شمال شرقي,388,0,5,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000,"فيلا اجار   خلف اسواق  سنابل  الخير فى الرمال التعمير 
شارعين موثثه مكيفات ومطبخ .وبعض لاثاث 
٤غرف نوم وغرفة خدامه وسطح
 وغرفة كبارسن بل ليضافه الى مجالس وملحق وصالات ومطبخ مستودع",141.75257731958763,0.01804123711340206,0.5714285714285714,1.0,2,6,0
الرياض,   حي الملقا ,جنوب,375,3,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,"للايجار فيلا درج صالة
الموقع حي الملقا
الوصف
الدور الارضي غرفة سواق مدخل سيارة مجلس رجال دورة مياه مقلط صالة مطبخ غرفتين نوم دورة مياه نساء مستودع 
الدور الاول غرفتين نوم دورتين مياه 
السطح غرفة شغالة دورة مياه

الايجار السنوي ١٣٠ الف",346.6666666666667,0.013333333333333334,0.8,1.0,2,1,7
الرياض,   حي الرمال ,شرق,300,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000,"نسيم الواحه👌
فيلا مساحه 
موقعها بالذهبي
مجاوره مسجد
جديده
للايجار سنوي
اودفعتين 
مدخل سياره 
حوش 
مجلس رجال
مجلس نساء
مشب
مقلط
غرفه كبار سن
مطبخ بمستودع
صاله درج كبيره 
فوق الدرج ثلاث غرف منهم ماستر
فوق غرفه الشغاله مع غرفه
 غسيل مع السطح 
غرفه سايق...",143.33333333333334,0.023333333333333334,0.7142857142857143,1.0,2,4,0
الرياض,   حي القيروان ,غرب,200,5,4,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس
الموقع حي القيروان شارع ١٥ غربي
الوصف : الدور الارضي غرفة سواق مجلس مقلط صالة مطبخ أمريكي دورتين مياه
الدور الاول صالة ٤ غرف نوم ٣ دورات مياه
السطح صالة غرفتين نوم دورة مياه
يوجد بها مطبخ راكب
يوجد بها مكيفات راكبه

الايجار السنوي
...",400.0,0.035,0.7142857142857143,1.0,2,8,10
الرياض,   حي الرائد ,غرب,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000,"فيلا بحي الرائد مساحة 298 م يوجب مستودع ارضي وحمام خارجي وحوش خلفي للمطبخ وغرفة سائق

للتواصل واتس اب 
0583899926",402.6845637583893,0.020134228187919462,0.8333333333333334,1.0,2,8,5
الرياض,   حي ظهرة لبن ,شرق,375,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000,"فيلا مساحتها 375 للايجار الفيلا جديده 
الواجه شرقي شارع 20 قريب من الخدمات",160.0,0.02666666666666667,0.5,0.7,2,4,0
الرياض,   حي اليرموك ,شمال,300,0,5,4,2,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000,فيلا دوبلكس جديده مطبخ راكب ومكيفات,233.33333333333334,0.023333333333333334,0.5714285714285714,0.7,2,5,0
الرياض,   حي الرمال ,شمال,300,3,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000,فييييييلا لاجار في  الرمال  الذهبي  مجددا  البيت جديد  بكامل  من  سراميك الي بهيات  تتكون من  حوش ومجلس  ومقلط  وصالة  وغرفة كبار السن   ومطبخ   مطلوب  دفع واحد 35000الف   أو دفعتين 40000لف@  وفوق 3 غرفة النوم  منها ماستر  وغرفة  شغالة   وسطح  ل المو...,133.33333333333334,0.013333333333333334,1.25,0.7,2,5,7
